ID,y
5997,111.601799983
5998,94.2684307697
5999,77.6688777801
6001,111.977474804
6002,93.8539383945
6003,110.481111919
6004,94.1900796141
6006,111.606495107
6007,94.1142306176
6011,99.6932351455
6012,103.706285954
6014,94.1900796141
6015,103.415947633
6016,95.2528255476
6017,112.063293437
6018,95.2514296706
6024,94.8332145092
6025,103.356850552
6026,112.025876977
6028,112.025876977
6029,79.0213948029
6030,94.2641912125
6036,111.978255298
6040,94.0269160683
6041,112.026193479
6042,94.2833900684
6044,94.0258705361
6045,102.578037698
6047,103.35032529
6048,94.2061237767
6049,111.596513796
6051,115.943683199
6052,112.062314865
6053,94.2639219788
6054,112.019095726
6058,104.342485654
6059,94.2020947445
6062,95.2514296706
6063,115.943683199
6064,103.358099537
6065,94.0269160683
6067,94.2641912125
6068,112.026193479
6070,103.394904751
6071,99.6459005503
6072,112.022429572
6080,112.022429572
6081,94.1869792181
6084,103.695911098
6087,94.2735819442
6089,103.37269103
6092,112.022429572
6094,94.0188383166
6095,112.026954045
6097,110.611592646
6100,94.2807623226
6104,103.734749305
6105,94.0188383166
6106,111.601343932
6107,79.0796750441
6108,93.4804213548
6109,112.022429572
6110,93.8510565754
6114,112.022429572
6116,94.2000564524
6117,102.574108654
6118,94.8255961831
6123,79.0582270949
6125,112.026954045
6128,110.481111919
6130,103.343994048
6132,111.977018752
6137,79.0811772998
6139,112.063293437
6140,94.2660722576
6141,110.611592646
6142,104.739487177
6144,110.004181357
6145,95.2490711584
6146,93.8335518996
6149,93.621916561
6156,95.2194905044
6159,111.978414397
6160,94.2660722576
6162,103.740083388
6164,111.977474804
6165,93.4898096496
6168,79.0671678415
6169,111.602580478
6170,94.8565518482
6171,112.063293437
6172,94.1172099215
6173,115.444105479
6176,95.2595074223
6177,94.1172099215
6178,94.8264820574
6180,94.1950701944
6181,102.570410372
6182,92.1481070848
6185,94.0188383166
6186,112.019095726
6188,112.031993853
6189,94.2735819442
6192,103.695911098
6193,94.1903309538
6194,102.578037698
6195,92.150161939
6196,115.93370636
6197,94.0188383166
6201,112.019095726
6202,94.2760667141
6203,112.063293437
6204,94.0188383166
6207,115.943683199
6209,93.8361648079
6210,94.1172099215
6211,112.033307933
6213,112.019095726
6216,94.1172099215
6217,94.2660722576
6219,94.0269160683
6222,79.0094277645
6223,94.028498282
6235,95.2595074223
6240,94.0235334399
6242,95.2464434126
6247,94.1869792181
6251,112.019095726
6254,112.025876977
6255,95.2488019247
6260,103.408043907
6261,94.1874518683
6262,104.138756625
6264,112.019095726
6269,103.723722769
6271,103.914247212
6275,111.977474804
6276,93.8565661404
6278,94.3048852031
6279,111.602580478
6281,111.613609561
6284,94.2442705239
6286,92.1550267324
6287,79.0830620715
6288,94.0258705361
6292,94.2807623226
6293,94.0188383166
6295,95.2296786184
6298,111.606495107
6300,111.977474804
6304,102.570410372
6308,111.606495107
6310,95.2441068014
6312,112.022429572
6320,94.1874518683
6324,93.6245443069
6325,112.063293437
6330,95.2460649987
6336,111.601799983
6340,103.651266588
6341,95.2595074223
6342,102.594006214
6344,94.0188383166
6345,112.031993853
6347,111.602580478
6348,93.8324264252
6349,111.606495107
6351,79.0141289654
6353,111.991902495
6354,94.0188383166
6357,94.1974287065
6358,103.356647599
6360,103.357434759
6363,114.972853484
6364,94.2639219788
6368,111.799308243
6370,93.6550939839
6371,93.9865106559
6377,94.1006653624
6379,94.0251820597
6381,94.0861370377
6382,78.8274654328
6383,111.415916945
6388,111.789401445
6390,111.789401445
6392,103.177587822
6393,94.6527303634
6395,95.035507482
6398,103.235304123
6401,78.8235247981
6402,93.4474946369
6403,111.419831574
6405,94.0487478657
6406,94.0683993206
6407,111.803832716
6409,103.210410628
6411,93.6577217298
6413,94.1017574434
6416,104.262431244
6417,93.8236362913
6418,94.0884102849
6419,115.757019666
6420,111.784610015
6426,111.793095312
6429,94.0735142733
6430,93.9951356509
6431,111.419831574
6432,93.6446118903
6434,93.9857473561
6437,111.78539051
6438,94.5348342803
6439,103.216386003
6440,93.9951356509
6441,93.6638407002
6442,111.799308243
6443,93.2930843708
6445,94.5343616302
6448,111.803832716
6450,111.784610015
6453,95.0378445783
6455,93.8212802161
6457,94.0633380164
6458,111.419831574
6461,95.030543125
6464,111.80307215
6467,93.9954263005
6469,95.0308147957
6470,78.8843253898
6471,94.0705495994
6473,103.216386003
6474,93.9951356509
6479,95.030543125
6481,94.069781628
6484,111.782233049
6495,94.0761420192
6496,111.784610015
6505,111.799308243
6506,94.5351687506
6508,95.0482808421
6509,93.8259733876
6510,102.416172475
6512,103.241113676
6513,93.9958989507
6514,111.847269861
6515,94.0656965286
6519,95.030543125
6521,93.8306685108
6523,78.8555407506
6525,104.239131681
6526,93.9951356509
6528,94.5419292995
6529,111.802755648
6531,103.862771569
6533,103.555996437
6534,93.9951356509
6535,111.803832716
6536,94.0660408084
6537,111.80307215
6540,94.0855088981
6541,111.415916945
6547,94.1090718953
6548,111.415916945
6551,111.795974398
6553,111.802755648
6555,103.555996437
6556,95.0482808421
6561,78.8969238775
6564,94.0683993206
6565,111.803832716
6568,94.5277886776
6569,111.799308243
6573,103.223148897
6574,95.030543125
6577,111.795974398
6579,114.756016194
6581,93.6456591349
6582,111.419831574
6585,102.896827682
6586,95.0269001671
6589,103.202722946
6590,78.8367668721
6593,94.0717861452
6594,111.840172108
6595,94.080544056
6599,93.2972420926
6600,93.6375821076
6601,111.48516451
6602,94.0683993206
6603,111.803832716
6604,94.5621475601
6607,103.587029571
6608,103.612401216
6609,95.0120947063
6611,94.0106378242
6613,111.799308243
6614,94.0686685543
6616,94.0730944439
6617,111.799308243
6618,93.9985266965
6619,103.190218916
6621,103.555996437
6627,103.212451269
6629,111.795974398
6631,78.8146879074
6634,95.0378445783
6636,93.9958989507
6638,94.5277886776
6639,111.799308243
6641,111.803832716
6642,95.0495003259
6651,115.737367217
6654,78.9762590137
6657,94.532003118
6663,93.9256570039
6665,111.785549609
6666,93.6482654649
6668,93.9985266965
6669,103.555996437
6670,94.5306018316
6671,95.0337606669
6673,95.5643010691
6675,94.0729081116
6676,78.8274654328
6677,93.8306685108
6679,94.0635198168
6680,111.840172108
6681,102.416172475
6685,102.416172475
6688,93.9941570791
6689,94.1012536491
6690,110.294448387
6692,111.799308243
6693,93.6577217298
6694,94.005875789
6698,115.757019666
6699,93.823905525
6700,111.795974398
6701,94.0633380164
6702,111.789401445
6704,94.1012536491
6707,111.799308243
6712,111.803832716
6713,94.0656965286
6715,95.5505083006
6721,111.789305139
6722,93.831714043
6723,111.795974398
6724,94.0831718018
6725,115.757019666
6731,111.795974398
6735,79.0198560361
6736,95.5505083006
6737,103.586737318
6738,91.9749696065
6739,103.219808555
6741,103.230445618
6743,94.080544056
6745,93.9985266965
6747,111.785549609
6749,93.8283099987
6750,103.591993591
6751,115.757019666
6752,93.9069698588
6753,111.799308243
6755,116.683169864
6756,93.8262640372
6757,103.587029571
6759,111.795974398
6761,94.073073028
6763,94.0705495994
6764,115.78645917
6765,93.8165850928
6766,111.795974398
6768,111.419831574
6771,94.1012536491
6773,94.663297265
6774,94.5343402143
6778,103.58361583
6779,95.0519741304
6781,93.9259262376
6784,92.9402856892
6786,93.3597505004
6787,111.197009843
6790,93.3862220343
6793,102.908256254
6795,111.159025064
6798,111.162788971
6806,101.745626061
6807,93.8155845381
6810,93.2850822334
6815,110.781372932
6816,92.9442196673
6817,102.507642797
6818,93.9060538786
6819,102.494333831
6820,93.8155845381
6822,92.5903908849
6823,114.920469369
6824,110.782153427
6825,92.9499389068
6828,78.1936575071
6829,111.145107331
6831,111.144326836
6832,93.1111869668
6833,111.199888929
6834,93.3497560439
6836,93.3695110067
6837,111.163549537
6838,93.3447912017
6840,102.486542367
6843,93.3502335109
6845,93.347605765
6846,93.1064918435
6847,111.199888929
6851,111.155691219
6852,92.7175144891
6853,109.661624462
6858,93.3848438313
6861,111.162788971
6863,110.851400991
6864,78.2456891075
6865,94.2144148126
6866,111.163549537
6867,94.2043800858
6868,102.599109309
6869,93.9093452785
6870,110.782153427
6874,110.781372932
6875,92.9274674424
6877,110.786068056
6878,93.3654780942
6880,93.2657171003
6883,110.781372932
6884,92.5811588384
6886,94.1989739983
6890,94.2036696067
6893,110.781372932
6894,92.9413378481
6899,110.786068056
6900,92.9508239679
6904,92.7316340622
6905,111.198910357
6906,93.2095585716
6910,93.2074697783
6912,102.50446516
6913,114.842207553
6920,93.1064918435
6922,93.3647153426
6923,111.159025064
6926,93.8132260259
6927,110.781372932
6928,93.2048634483
6931,111.157818266
6933,93.2741858472
6936,93.1976941052
6937,111.163549537
6939,112.551707279
6941,93.3597505004
6942,116.62818077
6943,93.2649538006
6944,102.466420429
6945,93.8248165846
6946,110.774140386
6947,114.920469369
6949,102.530882869
6951,102.514874535
6953,112.564018228
6954,93.3527207178
6955,111.192286835
6963,110.79454786
6964,92.591233067
6966,93.366497777
6968,93.1091195894
6970,101.714275285
6972,111.407602313
6976,111.162805673
6978,111.163549537
6981,103.272736007
6985,102.892903336
6986,93.1111869668
6987,111.145107331
6989,111.14902196
6991,114.920469369
6993,113.760290908
6994,93.1209736751
6995,110.786068056
6996,92.9319495534
6997,111.145107331
6998,78.2354824445
7001,110.79454786
7003,111.38131961
7006,93.8208151111
7008,99.5300850306
7010,93.347605765
7011,93.1161518089
7012,112.558875675
7013,93.3619527643
7014,111.155691219
7017,101.933417149
7018,93.277733141
7019,93.3452472529
7023,93.8155845381
7024,102.500817924
7025,93.1064918435
7026,111.162788971
7027,93.3546379846
7028,113.772819126
7030,111.159025064
7031,93.3701463083
7033,111.206986682
7036,93.1088289397
7037,93.8238380128
7039,93.2850822334
7044,93.3546379846
7045,111.163549537
7046,93.3723424218
7049,103.291344693
7050,93.8143086354
7051,101.714275285
7054,111.202776542
7055,93.3525706072
7057,93.2743420954
7060,110.786068056
7061,94.2062973526
7063,93.2074911942
7064,111.199888929
7067,93.2657171003
7071,93.1067610772
7074,102.48957307
7075,93.8990992065
7078,111.163549537
7079,93.3686745904
7080,111.221547619
7081,94.1959523172
7082,111.163549537
7083,93.2118956679
7085,110.782332721
7092,102.494333831
7094,93.8986051405
7100,93.3404364219
7101,111.193315976
7102,111.163549537
7104,111.199888929
7105,94.2062973526
7106,93.2751053951
7107,102.478063785
7108,78.1958999779
7109,93.3427262612
7110,111.163549537
7112,93.8155845381
7113,101.721902611
7114,93.3722135798
7116,111.163549537
7117,94.2143751043
7118,103.865219507
7120,94.1992651331
7121,102.589622453
7123,102.466070645
7124,94.2102995596
7127,108.203262296
7131,102.470980049
7132,93.9060538786
7133,93.3452472529
7134,111.155691219
7135,93.3686745904
7136,111.140920728
7137,93.1064918435
7141,93.3612679374
7144,102.494333831
7147,111.199888929
7148,92.2357420499
7150,92.7118002768
7151,94.1992651331
7152,102.502021286
7154,93.1075415719
7156,94.2111406347
7157,102.887074911
7159,114.920469369
7161,94.1969090578
7163,93.113524063
7164,101.683644536
7167,78.1928969409
7169,103.849613602
7170,94.1969066209
7173,93.113524063
7174,103.118045831
7177,111.155691219
7178,102.89870371
7179,93.1161518089
7180,78.3701976895
7181,110.782153427
7182,92.9413378481
7184,93.2751053951
7185,111.145107331
7186,92.9450337835
7187,114.900816921
7188,93.3523008883
7189,111.207003383
7191,102.507528448
7193,110.79454786
7197,93.3744758488
7199,94.8047050714
7200,111.163549537
7201,93.3686745904
7204,92.9442196673
7207,111.144326836
7209,110.851400991
7210,93.2877099793
7211,103.275135628
7213,92.7148867432
7214,111.145107331
7216,111.145107331
7217,92.9442196673
7220,110.786068056
7224,111.159025064
7225,92.9352409533
7226,111.145107331
7227,93.2846066754
7234,111.145107331
7236,78.2295498862
7239,103.329943103
7240,94.7527302247
7242,114.551700928
7244,111.591920721
7245,93.3978364254
7247,111.210821185
7248,93.0418467882
7249,115.544891379
7250,111.577537377
7251,93.1778457466
7252,111.585139471
7253,78.6751373597
7256,94.7490878394
7260,93.810289004
7261,111.629337181
7264,94.2631861248
7269,111.591920721
7270,93.4054472844
7273,111.215516308
7279,93.0273025527
7281,111.211601679
7284,93.1848755293
7285,111.271798621
7286,115.544891379
7287,93.3924748763
7289,93.7319892475
7292,93.5646976675
7293,111.59299779
7296,95.3249889747
7297,111.629337181
7298,93.1822477834
7299,111.629337181
7301,102.937392237
7304,111.574714682
7306,116.658107386
7308,93.7319892475
7309,102.975282365
7312,93.5620699217
7313,78.6751373597
7314,93.8229112064
7316,93.6617473007
7319,116.434656888
7321,93.5626946533
7323,94.7493570731
7324,102.951245752
7325,93.7319892475
7328,102.94305105
7330,78.622345193
7334,93.7319892475
7337,111.574555583
7338,94.3500918546
7339,93.3843512948
7341,93.0366908475
7342,111.574555583
7344,111.573775088
7345,111.578470212
7347,111.223996112
7349,111.211601679
7350,93.5572009894
7353,111.59299779
7355,111.585139471
7356,93.7939509773
7357,111.629337181
7358,94.7645900172
7360,93.9296922173
7363,103.767194716
7364,94.2752582257
7366,93.7288674356
7368,94.2909007506
7369,111.210821185
7370,93.8054145172
7373,93.3958631884
7374,111.579636425
7375,93.7288674356
7377,94.7553579706
7379,93.6738920361
7380,115.552337862
7382,110.091072714
7383,93.4066931809
7385,93.6445316277
7386,103.003796735
7391,94.3073254754
7394,105.140507386
7396,111.577537377
7397,92.6748535831
7399,94.7527302247
7400,103.059672857
7403,78.6500537183
7405,111.629337181
7408,110.091072714
7414,111.280849243
7416,103.66667302
7417,91.6952433582
7419,93.9178324249
7420,102.297009843
7421,94.7490878394
7422,94.2752582257
7423,103.710327466
7425,78.6363478332
7430,93.5837981741
7432,94.2717425226
7433,93.8442433804
7434,111.564526568
7436,111.632224794
7437,93.5610171837
7438,103.398105047
7440,103.747601201
7441,93.7315165974
7442,111.578470212
7445,111.629337181
7446,102.94305105
7448,111.615595832
7450,102.963704733
7451,93.7296307354
7454,111.598037598
7455,93.5539874011
7457,111.585139471
7459,102.94305105
7462,93.4066931809
7464,93.7296307354
7465,111.574714682
7466,93.404065435
7467,111.215516308
7469,111.592237223
7472,93.5778575275
7473,111.588473316
7479,93.7319892475
7480,103.020477032
7484,111.579636425
7491,93.7390842667
7494,103.960118722
7495,93.7265303394
7501,93.8437921643
7503,93.7383237005
7504,102.169004564
7505,94.2868100616
7508,111.592237223
7509,93.8021378277
7510,78.6751373597
7511,111.588473316
7515,94.3535395876
7516,102.985177375
7517,94.2722804093
7518,103.042874676
7519,93.7390842667
7521,94.2821787864
7522,102.971281014
7524,103.346409818
7526,102.180068899
7527,94.2835358837
7528,102.380418237
7529,94.2816687041
7534,111.578566518
7537,111.59299779
7538,93.8117977931
7540,92.7218734727
7541,111.592237223
7545,111.211601679
7551,115.466629563
7553,93.7390842667
7554,102.185231386
7555,94.2749081551
7561,111.592237223
7562,93.8084079589
7564,93.7249436448
7565,103.747601201
7566,94.7401085525
7567,112.970101034
7569,102.935329316
7570,94.2760187919
7571,115.52523893
7572,93.6651371349
7574,103.345858983
7578,111.629337181
7579,93.8032592213
7586,93.5644070179
7587,78.7578798259
7590,93.7404579943
7593,111.588473316
7594,93.8467434373
7595,94.7401085525
7600,93.5633756959
7601,78.7123316209
7602,93.8202834605
7603,111.584651831
7604,93.5633756959
7606,93.1721184945
7608,115.466629563
7613,78.6508142845
7615,111.591920721
7616,111.632224794
7617,116.434656888
7618,94.2835358837
7619,102.161377238
7622,93.847281324
7623,102.941372327
7624,94.2741010348
7625,102.972628375
7626,93.7390842667
7627,102.975865838
7628,78.737813696
7631,102.966792783
7632,102.169004564
7633,94.7537829627
7634,115.210474969
7635,93.8080422631
7636,111.574555583
7637,111.574555583
7639,93.5633756959
7640,78.6231057592
7644,111.59299779
7645,93.803077421
7648,102.973374047
7649,94.2749081551
7650,111.211601679
7652,111.574714682
7653,93.0374541473
7655,93.4031803738
7659,111.592237223
7662,93.7994446412
7664,93.8202834605
7666,94.7698398023
7668,93.5728769761
7669,111.853765478
7670,91.6987954086
7672,94.2713170406
7673,111.210821185
7678,93.5587011597
7679,78.8881226969
7680,103.308828527
7683,93.7955170529
7685,115.544891379
7688,93.7346169934
7690,111.632224794
7692,93.7390842667
7693,94.7648749601
7695,111.574555583
7696,93.7288674356
7698,93.3892285616
7699,111.574555583
7702,93.0351608716
7703,111.574555583
7704,94.2722804093
7707,111.588473316
7713,78.6547549192
7715,103.314293978
7717,111.156370394
7718,93.1183614504
7719,103.882853639
7721,111.40080597
7722,94.2016118559
7725,101.662731569
7727,102.506992068
7730,78.4276828007
7733,93.3571382757
7735,102.474715524
7740,111.145786506
7741,111.163151644
7742,92.9393892775
7744,111.14454996
7747,93.8966565698
7750,78.2154370752
7752,111.163468146
7754,111.200568104
7756,102.964323194
7757,94.1939434108
7758,102.566365207
7760,102.841555591
7761,94.196301923
7763,111.224691829
7765,93.272142185
7767,111.145786506
7768,93.2855073354
7771,94.1927193882
7773,92.7190133236
7774,111.146332373
7776,103.280538272
7779,93.2753119202
7783,92.5748362582
7786,104.107184278
7787,94.7980613774
7789,93.286881063
7791,93.8214942863
7793,93.1766671493
7794,109.662303637
7795,92.9341587045
7799,78.2212846414
7800,109.679509676
7802,93.8213380381
7805,101.933751891
7807,102.543878812
7808,93.813926617
7811,102.531562044
7817,111.203455717
7818,101.722581786
7819,93.2724114188
7822,93.1035286334
7823,111.200568104
7825,111.152120466
7828,92.921116835
7832,93.3397630512
7833,78.2045470191
7834,111.149701135
7835,93.2783520653
7837,94.196301923
7840,93.0886302006
7842,93.3460248624
7843,110.774883711
7844,93.2750212706
7846,94.196301923
7850,93.1058657296
7853,111.164228713
7855,114.85396609
7858,93.899015082
7863,111.163468146
7865,111.164228713
7866,93.1995417261
7868,93.3416203887
7869,111.156370394
7871,78.1935761161
7872,102.485581215
7874,102.466485772
7877,111.156370394
7878,93.3432236361
7879,111.210668894
7881,92.9174744497
7883,93.2761190406
7885,102.511518737
7886,93.2828795895
7889,94.2076873348
7890,102.880888718
7891,93.1242805962
7893,91.2377162447
7894,103.515120014
7896,110.782832602
7898,102.503278781
7901,93.8922545331
7902,110.795227035
7904,111.163468146
7905,93.2797605112
7906,115.268339662
7909,93.2747699309
7910,102.466485772
7913,92.9318001923
7918,111.164228713
7919,93.3571382757
7923,93.2065739456
7925,94.196301923
7927,93.3422840428
7930,93.8933651699
7932,94.211798394
7933,93.2089324578
7935,91.2365625095
7939,102.535303685
7942,93.3780192336
7943,110.865745666
7945,103.2120401
7946,93.8307263329
7948,93.8966565698
7949,111.159704239
7950,92.9315309586
7951,111.145786506
7955,102.538423115
7959,93.815083808
7960,111.145786506
7961,93.1082023408
7962,102.8846384
7964,102.910499949
7965,94.188024265
7966,111.164228713
7967,103.841905704
7968,94.1901903178
7971,102.902185358
7974,93.3571382757
7976,104.776036015
7978,111.156370394
7982,111.145786506
7983,93.2747699309
7984,102.495013007
7986,93.359475372
7989,111.159704239
7991,110.795227035
7992,111.149074434
7993,92.2757204268
7994,111.164228713
7995,93.3397630512
7997,93.4566728658
7998,102.495013007
7999,111.203455717
8002,93.3550569177
8007,93.3583647352
8009,93.1105608529
8011,93.3653945178
8013,94.1892507244
8015,102.533309083
8017,111.163468146
8019,114.921148544
8023,93.2753119202
8024,111.145786506
8026,111.156370394
8027,92.7160486497
8029,93.1105608529
8030,111.197689019
8031,93.3583647352
8033,94.8229542824
8035,93.2595272188
8036,102.727415593
8039,102.889367855
8042,93.344642555
8044,92.5752485726
8046,78.4137982904
8048,111.200568104
8049,93.2797605112
8050,102.517796567
8053,93.2736405418
8054,92.7081734126
8059,93.1035286334
8061,93.3435014338
8062,110.786747231
8064,110.786747231
8066,102.97985238
8067,93.1183614504
8068,90.9687829915
8070,93.0998856754
8071,111.164228713
8072,93.3440302556
8076,92.7081734126
8080,92.5852254109
8081,111.145786506
8084,98.804065055
8087,111.163151644
8089,93.1925119435
8090,114.928595027
8091,102.5472833
8094,111.163468146
8100,92.5781276582
8101,94.1986390192
8110,93.8183752079
8111,110.795227035
8112,93.8121059915
8115,116.628859945
8116,93.1061820195
8118,110.786747231
8121,114.921148544
8125,111.156370394
8127,111.156370394
8128,93.3547927789
8129,110.795227035
8131,93.9067171526
8138,93.823361466
8139,102.480421195
8140,93.1035286334
8141,92.7190133236
8142,111.208426423
8143,111.163151644
8145,111.156370394
8146,92.7218198742
8148,110.852080166
8153,111.163468146
8154,93.1995417261
8155,111.145006012
8161,91.2727829698
8162,111.19296601
8163,93.3389926428
8166,110.120362481
8168,110.127460234
8170,92.318030857
8172,109.759219122
8173,92.3336968386
8176,101.476030346
8179,92.2525294206
8181,93.1384403836
8182,113.814172383
8184,110.120362481
8190,101.795001547
8191,92.7719714205
8194,110.127143732
8196,110.357195963
8198,110.127460234
8199,110.1282208
8201,111.134979474
8202,93.093382193
8207,94.1741394419
8208,110.781438209
8211,111.149679321
8214,111.167571585
8217,93.2710101247
8218,109.665720851
8222,93.2527937485
8229,102.921115309
8231,93.3574503413
8233,94.1914654155
8236,93.2651654799
8238,111.131997681
8240,101.670682768
8243,103.247714413
8246,111.185800707
8250,92.9143090515
8254,94.1914654155
8256,78.1844884913
8257,111.131217186
8258,92.9193846257
8260,93.2585265957
8261,111.135912309
8263,114.071764822
8264,93.8132150256
8267,110.768263282
8268,92.9223853761
8271,93.3432534527
8272,110.781438209
8275,93.1117970596
8276,94.1828426667
8277,103.859063571
8278,114.907359719
8279,92.7114946291
8280,110.768263282
8281,93.2666362543
8282,111.131217186
8287,111.134979474
8288,93.3521775426
8289,111.131997681
8294,92.7088668832
8296,92.7088668832
8299,111.135912309
8302,102.481224181
8308,111.142581568
8314,102.870849574
8315,94.1861340667
8316,111.394492663
8317,93.3482182948
8319,111.149679321
8320,92.1860243649
8321,114.907359719
8323,93.271972583
8325,91.2410374612
8326,111.142581568
8328,110.781438209
8330,109.665720851
8331,92.6942885896
8332,111.201323514
8334,93.8132150256
8338,93.3251078198
8339,93.8965707123
8341,92.7088668832
8345,111.150439887
8346,94.1719207039
8347,102.880630039
8349,93.8093844896
8351,91.2588981467
8352,111.142581568
8353,110.781438209
8355,111.142581568
8358,111.189666892
8359,109.648514811
8360,93.3482182948
8361,110.830001285
8363,102.909182342
8364,93.1030421584
8365,94.1882014441
8366,101.710370758
8370,111.131217186
8372,91.2238314217
8376,94.1800585878
8377,111.132156779
8379,111.149362819
8380,93.1903520263
8381,111.155479695
8386,93.1917537979
8388,102.494511737
8389,93.2468746026
8391,111.179177184
8394,94.1914654155
8396,102.871598939
8398,102.493551192
8400,111.134979474
8401,92.6942885896
8404,92.7088668832
8407,93.8011989849
8408,110.769043777
8409,110.76423217
8410,102.881379403
8411,93.0866216441
8413,93.3435444302
8414,111.150439887
8416,93.093382193
